Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,avg_temp
Bulgaria,Wheat,1999,27352,608.0,9.67
Burkina Faso,Cassava,1990,29600,748.0,28.77
Burkina Faso,Maize,1990,14612,748.0,28.77
Burkina Faso,Potatoes,1990,61985,748.0,28.77
Burkina Faso,Rice,1990,20783,748.0,28.77
Burkina Faso,Sorghum,1990,5827,748.0,28.77
Burkina Faso,Soybeans,1990,4667,748.0,28.77
Burkina Faso,Sweet potatoes,1990,67598,748.0,28.77
Burkina Faso,Yams,1990,66250,748.0,28.77
Burkina Faso,Cassava,1991,24558,748.0,28.4
Burkina Faso,Maize,1991,16868,748.0,28.4
Burkina Faso,Potatoes,1991,61898,748.0,28.4
Burkina Faso,Rice,1991,21444,748.0,28.4
Burkina Faso,Sorghum,1991,9092,748.0,28.4
Burkina Faso,Soybeans,1991,5000,748.0,28.4
Burkina Faso,Sweet potatoes,1991,55862,748.0,28.4
Burkina Faso,Yams,1991,60833,748.0,28.4
Burkina Faso,Cassava,1992,21429,748.0,28.06
Burkina Faso,Maize,1992,15238,748.0,28.06
Burkina Faso,Potatoes,1992,60637,748.0,28.06
Burkina Faso,Rice,1992,18831,748.0,28.06
Burkina Faso,Sorghum,1992,9437,748.0,28.06
Burkina Faso,Soybeans,1992,5882,748.0,28.06
Burkina Faso,Sweet potatoes,1992,56904,748.0,28.06
Burkina Faso,Yams,1992,11475,748.0,28.06
Burkina Faso,Cassava,1993,19455,748.0,28.58
Burkina Faso,Maize,1993,13722,748.0,28.58
Burkina Faso,Potatoes,1993,62308,748.0,28.58
Burkina Faso,Rice,1993,21630,748.0,28.58
Burkina Faso,Sorghum,1993,11027,748.0,28.58
Burkina Faso,Soybeans,1993,14628,748.0,28.58
Burkina Faso,Sweet potatoes,1993,50965,748.0,28.58
Burkina Faso,Yams,1993,59603,748.0,28.58
Burkina Faso,Cassava,1994,20000,748.0,28.0
Burkina Faso,Maize,1994,16042,748.0,28.0
Burkina Faso,Potatoes,1994,61538,748.0,28.0
Burkina Faso,Rice,1994,19582,748.0,28.0
Burkina Faso,Sorghum,1994,7793,748.0,28.0
Burkina Faso,Soybeans,1994,9595,748.0,28.0
Burkina Faso,Sweet potatoes,1994,55351,748.0,28.0
Burkina Faso,Yams,1994,53043,748.0,28.0
Burkina Faso,Cassava,1995,20000,748.0,28.46
Burkina Faso,Maize,1995,11441,748.0,28.46
Burkina Faso,Potatoes,1995,62500,748.0,28.46
Burkina Faso,Rice,1995,19249,748.0,28.46
Burkina Faso,Sorghum,1995,8758,748.0,28.46
Burkina Faso,Soybeans,1995,27319,748.0,28.46
Burkina Faso,Sweet potatoes,1995,36755,748.0,28.46
Burkina Faso,Yams,1995,69212,748.0,28.46
Burkina Faso,Cassava,1996,20489,748.0,28.74
Burkina Faso,Maize,1996,15521,748.0,28.74
Burkina Faso,Potatoes,1996,28605,748.0,28.74
Burkina Faso,Rice,1996,23883,748.0,28.74
Burkina Faso,Sorghum,1996,9095,748.0,28.74
Burkina Faso,Soybeans,1996,10710,748.0,28.74
Burkina Faso,Sweet potatoes,1996,62201,748.0,28.74
Burkina Faso,Yams,1996,73799,748.0,28.74
Burkina Faso,Cassava,1997,20557,748.0,28.52
Burkina Faso,Maize,1997,15185,748.0,28.52
Burkina Faso,Potatoes,1997,23981,748.0,28.52
Burkina Faso,Rice,1997,15750,748.0,28.52
Burkina Faso,Sorghum,1997,6804,748.0,28.52
Burkina Faso,Soybeans,1997,9514,748.0,28.52
Burkina Faso,Sweet potatoes,1997,52003,748.0,28.52
Burkina Faso,Yams,1997,69169,748.0,28.52
Burkina Faso,Cassava,1998,20706,748.0,28.95
Burkina Faso,Maize,1998,13919,748.0,28.95
Burkina Faso,Potatoes,1998,24321,748.0,28.95
Burkina Faso,Rice,1998,19388,748.0,28.95
Burkina Faso,Sorghum,1998,8541,748.0,28.95
Burkina Faso,Soybeans,1998,10308,748.0,28.95
Burkina Faso,Sweet potatoes,1998,56110,748.0,28.95
Burkina Faso,Yams,1998,66929,748.0,28.95
Burkina Faso,Cassava,1999,20902,748.0,28.45
Burkina Faso,Maize,1999,16241,748.0,28.45
Burkina Faso,Potatoes,1999,22000,748.0,28.45
Burkina Faso,Rice,1999,24824,748.0,28.45
Burkina Faso,Sorghum,1999,8857,748.0,28.45
Burkina Faso,Soybeans,1999,13310,748.0,28.45
Burkina Faso,Sweet potatoes,1999,84033,748.0,28.45
Burkina Faso,Yams,1999,65350,748.0,28.45
Burundi,Cassava,1990,88969,1274.0,21.15
Burundi,Maize,1990,13540,1274.0,21.15
Burundi,Potatoes,1990,34836,1274.0,21.15
Burundi,Rice,1990,33333,1274.0,21.15
Burundi,Sorghum,1990,10983,1274.0,21.15
Burundi,Soybeans,1990,10000,1274.0,21.15
Burundi,Sweet potatoes,1990,64427,1274.0,21.15
Burundi,Wheat,1990,7478,1274.0,21.15
Burundi,Yams,1990,57576,1274.0,21.15
Burundi,Cassava,1991,89785,1274.0,20.97
Burundi,Maize,1991,13887,1274.0,20.97
Burundi,Potatoes,1991,32454,1274.0,20.97
Burundi,Rice,1991,30923,1274.0,20.97
Burundi,Sorghum,1991,11241,1274.0,20.97
Burundi,Soybeans,1991,10000,1274.0,20.97
Burundi,Sweet potatoes,1991,64810,1274.0,20.97
Burundi,Wheat,1991,7333,1274.0,20.97
Burundi,Yams,1991,55714,1274.0,20.97
Burundi,Cassava,1992,92046,1274.0,21.31
Burundi,Maize,1992,14218,1274.0,21.31
Burundi,Potatoes,1992,33357,1274.0,21.31
Burundi,Rice,1992,31077,1274.0,21.31
Burundi,Sorghum,1992,11517,1274.0,21.31
Burundi,Soybeans,1992,8943,1274.0,21.31
Burundi,Sweet potatoes,1992,63418,1274.0,21.31
Burundi,Wheat,1992,7120,1274.0,21.31
Burundi,Yams,1992,55479,1274.0,21.31
Burundi,Cassava,1993,90264,1274.0,21.17
Burundi,Maize,1993,14342,1274.0,21.17
Burundi,Potatoes,1993,28125,1274.0,21.17
Burundi,Rice,1993,31398,1274.0,21.17
Burundi,Sorghum,1993,11259,1274.0,21.17
Burundi,Soybeans,1993,8694,1274.0,21.17
Burundi,Sweet potatoes,1993,64762,1274.0,21.17
Burundi,Wheat,1993,7748,1274.0,21.17
Burundi,Yams,1993,55547,1274.0,21.17
Burundi,Cassava,1994,87884,1274.0,21.25
Burundi,Maize,1994,12276,1274.0,21.25
Burundi,Potatoes,1994,29453,1274.0,21.25
Burundi,Rice,1994,31099,1274.0,21.25
Burundi,Sorghum,1994,9938,1274.0,21.25
Burundi,Soybeans,1994,8000,1274.0,21.25
Burundi,Sweet potatoes,1994,60149,1274.0,21.25
Burundi,Wheat,1994,8824,1274.0,21.25
Burundi,Yams,1994,55734,1274.0,21.25
Burundi,Cassava,1995,86870,1274.0,21.55
Burundi,Maize,1995,12752,1274.0,21.55
Burundi,Potatoes,1995,29691,1274.0,21.55
Burundi,Rice,1995,26819,1274.0,21.55
Burundi,Sorghum,1995,13168,1274.0,21.55
Burundi,Soybeans,1995,8368,1274.0,21.55
Burundi,Sweet potatoes,1995,61230,1274.0,21.55
Burundi,Wheat,1995,7440,1274.0,21.55
Burundi,Yams,1995,55955,1274.0,21.55
Burundi,Cassava,1996,85779,1274.0,21.18
Burundi,Maize,1996,13133,1274.0,21.18
Burundi,Potatoes,1996,28825,1274.0,21.18
Burundi,Rice,1996,27873,1274.0,21.18
Burundi,Sorghum,1996,13206,1274.0,21.18
Burundi,Soybeans,1996,8305,1274.0,21.18
Burundi,Sweet potatoes,1996,62061,1274.0,21.18
Burundi,Wheat,1996,7728,1274.0,21.18
Burundi,Yams,1996,56264,1274.0,21.18
Burundi,Cassava,1997,86182,1274.0,21.51
Burundi,Maize,1997,12608,1274.0,21.51
Burundi,Potatoes,1997,32397,1274.0,21.51
Burundi,Rice,1997,32551,1274.0,21.51
Burundi,Sorghum,1997,12401,1274.0,21.51
Burundi,Soybeans,1997,8282,1274.0,21.51
Burundi,Sweet potatoes,1997,61879,1274.0,21.51
Burundi,Wheat,1997,7742,1274.0,21.51
Burundi,Yams,1997,56226,1274.0,21.51
Burundi,Cassava,1998,88820,1274.0,21.56
Burundi,Maize,1998,11463,1274.0,21.56
Burundi,Potatoes,1998,25950,1274.0,21.56
Burundi,Rice,1998,29927,1274.0,21.56
Burundi,Sorghum,1998,12487,1274.0,21.56
Burundi,Soybeans,1998,8000,1274.0,21.56
Burundi,Sweet potatoes,1998,59048,1274.0,21.56
Burundi,Wheat,1998,8148,1274.0,21.56
Burundi,Yams,1998,56668,1274.0,21.56
Burundi,Cassava,1999,88212,1274.0,21.01
Burundi,Maize,1999,11192,1274.0,21.01
Burundi,Potatoes,1999,24393,1274.0,21.01
Burundi,Rice,1999,32572,1274.0,21.01
Burundi,Sorghum,1999,11998,1274.0,21.01
Burundi,Soybeans,1999,7778,1274.0,21.01
Burundi,Sweet potatoes,1999,65551,1274.0,21.01
Burundi,Wheat,1999,7085,1274.0,21.01
Burundi,Yams,1999,58009,1274.0,21.01
Cameroon,Cassava,1990,164386,1604.0,25.08
Cameroon,Maize,1990,18543,1604.0,25.08
Cameroon,Plantains,1990,51150,1604.0,25.08
Cameroon,Potatoes,1990,16142,1604.0,25.08
Cameroon,Rice,1990,49999,1604.0,25.08
Cameroon,Sorghum,1990,8489,1604.0,25.08
Cameroon,Soybeans,1990,6000,1604.0,25.08
Cameroon,Sweet potatoes,1990,78150,1604.0,25.08
Cameroon,Wheat,1990,15000,1604.0,25.08
Cameroon,Yams,1990,39310,1604.0,25.08
Cameroon,Cassava,1991,162200,1604.0,24.99
Cameroon,Maize,1991,19800,1604.0,24.99
Cameroon,Plantains,1991,53222,1604.0,24.99
Cameroon,Potatoes,1991,16875,1604.0,24.99
Cameroon,Rice,1991,36400,1604.0,24.99
Cameroon,Sorghum,1991,7692,1604.0,24.99
Cameroon,Soybeans,1991,6034,1604.0,24.99
Cameroon,Sweet potatoes,1991,63103,1604.0,24.99
Cameroon,Wheat,1991,12863,1604.0,24.99
Cameroon,Yams,1991,50000,1604.0,24.99
Cameroon,Cassava,1992,136333,1604.0,24.6
Cameroon,Maize,1992,13974,1604.0,24.6
Cameroon,Plantains,1992,54632,1604.0,24.6
Cameroon,Potatoes,1992,20500,1604.0,24.6
Cameroon,Rice,1992,35000,1604.0,24.6
Cameroon,Sorghum,1992,7600,1604.0,24.6
Cameroon,Soybeans,1992,6061,1604.0,24.6
Cameroon,Sweet potatoes,1992,62643,1604.0,24.6
Cameroon,Wheat,1992,12884,1604.0,24.6
Cameroon,Yams,1992,55238,1604.0,24.6
Cameroon,Cassava,1993,131840,1604.0,24.9
Cameroon,Maize,1993,11267,1604.0,24.9
Cameroon,Plantains,1993,56000,1604.0,24.9
Cameroon,Potatoes,1993,21111,1604.0,24.9
Cameroon,Rice,1993,29000,1604.0,24.9
Cameroon,Sorghum,1993,7647,1604.0,24.9
Cameroon,Soybeans,1993,6000,1604.0,24.9
Cameroon,Sweet potatoes,1993,62183,1604.0,24.9
Cameroon,Wheat,1993,12904,1604.0,24.9
Cameroon,Yams,1993,60000,1604.0,24.9
Cameroon,Cassava,1994,127037,1604.0,24.93
Cameroon,Maize,1994,11644,1604.0,24.93
Cameroon,Plantains,1994,55053,1604.0,24.93
Cameroon,Potatoes,1994,19811,1604.0,24.93
Cameroon,Rice,1994,31423,1604.0,24.93
Cameroon,Sorghum,1994,7292,1604.0,24.93
Cameroon,Soybeans,1994,6026,1604.0,24.93
Cameroon,Sweet potatoes,1994,61724,1604.0,24.93
Cameroon,Wheat,1994,12937,1604.0,24.93
Cameroon,Yams,1994,70588,1604.0,24.93
Cameroon,Cassava,1995,118667,1604.0,25.21
Cameroon,Maize,1995,15450,1604.0,25.21
Cameroon,Plantains,1995,54365,1604.0,25.21
Cameroon,Potatoes,1995,20588,1604.0,25.21
Cameroon,Rice,1995,31307,1604.0,25.21
Cameroon,Sorghum,1995,8679,1604.0,25.21
Cameroon,Soybeans,1995,6203,1604.0,25.21
Cameroon,Sweet potatoes,1995,61264,1604.0,25.21
Cameroon,Wheat,1995,13098,1604.0,25.21
Cameroon,Yams,1995,71625,1604.0,25.21
Cameroon,Cassava,1996,115500,1604.0,25.0
Cameroon,Maize,1996,18750,1604.0,25.0
Cameroon,Plantains,1996,55603,1604.0,25.0
Cameroon,Potatoes,1996,29064,1604.0,25.0
Cameroon,Rice,1996,31391,1604.0,25.0
Cameroon,Sorghum,1996,8910,1604.0,25.0
Cameroon,Soybeans,1996,6220,1604.0,25.0
Cameroon,Sweet potatoes,1996,60681,1604.0,25.0
Cameroon,Wheat,1996,13333,1604.0,25.0
Cameroon,Yams,1996,75000,1604.0,25.0
Cameroon,Cassava,1997,106556,1604.0,24.98
Cameroon,Maize,1997,20267,1604.0,24.98
Cameroon,Plantains,1997,56426,1604.0,24.98
Cameroon,Potatoes,1997,40329,1604.0,24.98
Cameroon,Rice,1997,33636,1604.0,24.98
Cameroon,Sorghum,1997,8889,1604.0,24.98
Cameroon,Soybeans,1997,6235,1604.0,24.98
Cameroon,Sweet potatoes,1997,65306,1604.0,24.98
Cameroon,Wheat,1997,13264,1604.0,24.98
Cameroon,Yams,1997,78947,1604.0,24.98
Cameroon,Cassava,1998,90041,1604.0,25.66
Cameroon,Maize,1998,18911,1604.0,25.66
Cameroon,Plantains,1998,67958,1604.0,25.66
Cameroon,Potatoes,1998,53198,1604.0,25.66
Cameroon,Rice,1998,35467,1604.0,25.66
Cameroon,Sorghum,1998,9955,1604.0,25.66
Cameroon,Soybeans,1998,6250,1604.0,25.66
Cameroon,Sweet potatoes,1998,74780,1604.0,25.66
Cameroon,Wheat,1998,13279,1604.0,25.66
Cameroon,Yams,1998,79360,1604.0,25.66
Cameroon,Cassava,1999,136594,1604.0,24.97
Cameroon,Maize,1999,25907,1604.0,24.97
Cameroon,Plantains,1999,61102,1604.0,24.97
Cameroon,Potatoes,1999,60031,1604.0,24.97
Cameroon,Rice,1999,33095,1604.0,24.97
Cameroon,Sorghum,1999,11239,1604.0,24.97
Cameroon,Soybeans,1999,6373,1604.0,24.97
Cameroon,Sweet potatoes,1999,65895,1604.0,24.97
Cameroon,Wheat,1999,13294,1604.0,24.97
Cameroon,Yams,1999,93209,1604.0,24.97
Canada,Maize,1990,68602,537.0,8.2
Canada,Maize,1990,68602,537.0,9.48
Canada,Maize,1990,68602,537.0,6.07
Canada,Maize,1990,68602,537.0,5.57
Canada,Maize,1990,68602,537.0,7.41
Canada,Maize,1990,68602,537.0,7.82
Canada,Soybeans,1990,26096,537.0,8.2
Canada,Soybeans,1990,26096,537.0,9.48
Canada,Soybeans,1990,26096,537.0,6.07
Canada,Soybeans,1990,26096,537.0,5.57
Canada,Soybeans,1990,26096,537.0,7.41
Canada,Soybeans,1990,26096,537.0,7.82
Canada,Wheat,1990,22769,537.0,8.2
Canada,Wheat,1990,22769,537.0,9.48
Canada,Wheat,1990,22769,537.0,6.07
Canada,Wheat,1990,22769,537.0,5.57
Canada,Wheat,1990,22769,537.0,7.41
Canada,Wheat,1990,22769,537.0,7.82
Canada,Maize,1991,67098,537.0,8.13
Canada,Maize,1991,67098,537.0,9.72
Canada,Maize,1991,67098,537.0,5.82
Canada,Maize,1991,67098,537.0,5.46
Canada,Maize,1991,67098,537.0,7.55
Canada,Maize,1991,67098,537.0,7.89
Canada,Potatoes,1991,96637,537.0,8.13
Canada,Potatoes,1991,96637,537.0,9.72
Canada,Potatoes,1991,96637,537.0,5.82
Canada,Potatoes,1991,96637,537.0,5.46
Canada,Potatoes,1991,96637,537.0,7.55
Canada,Potatoes,1991,96637,537.0,7.89
Canada,Soybeans,1991,24415,537.0,8.13
Canada,Soybeans,1991,24415,537.0,9.72
Canada,Soybeans,1991,24415,537.0,5.82
Canada,Soybeans,1991,24415,537.0,5.46
Canada,Soybeans,1991,24415,537.0,7.55
Canada,Soybeans,1991,24415,537.0,7.89
Canada,Wheat,1991,22559,537.0,8.13
Canada,Wheat,1991,22559,537.0,9.72
Canada,Wheat,1991,22559,537.0,5.82
Canada,Wheat,1991,22559,537.0,5.46
Canada,Wheat,1991,22559,537.0,7.55
Canada,Wheat,1991,22559,537.0,7.89
Canada,Maize,1992,56927,537.0,6.25
Canada,Maize,1992,56927,537.0,8.05
Canada,Maize,1992,56927,537.0,4.41
Canada,Maize,1992,56927,537.0,3.69
Canada,Maize,1992,56927,537.0,5.79
Canada,Maize,1992,56927,537.0,8.77
Canada,Potatoes,1992,118173,537.0,6.25
Canada,Potatoes,1992,118173,537.0,8.05
Canada,Potatoes,1992,118173,537.0,4.41
Canada,Potatoes,1992,118173,537.0,3.69
Canada,Potatoes,1992,118173,537.0,5.79
Canada,Potatoes,1992,118173,537.0,8.77
Canada,Soybeans,1992,23363,537.0,6.25
Canada,Soybeans,1992,23363,537.0,8.05
Canada,Soybeans,1992,23363,537.0,4.41
Canada,Soybeans,1992,23363,537.0,3.69
Canada,Soybeans,1992,23363,537.0,5.79
Canada,Soybeans,1992,23363,537.0,8.77
Canada,Wheat,1992,21603,537.0,6.25
Canada,Wheat,1992,21603,537.0,8.05
Canada,Wheat,1992,21603,537.0,4.41
Canada,Wheat,1992,21603,537.0,3.69
Canada,Wheat,1992,21603,537.0,5.79
Canada,Wheat,1992,21603,537.0,8.77
Canada,Maize,1993,64241,537.0,6.48
Canada,Maize,1993,64241,537.0,8.11
Canada,Maize,1993,64241,537.0,4.52
Canada,Maize,1993,64241,537.0,3.96
Canada,Maize,1993,64241,537.0,5.87
Canada,Maize,1993,64241,537.0,7.69
Canada,Potatoes,1993,107674,537.0,6.48
Canada,Potatoes,1993,107674,537.0,8.11
Canada,Potatoes,1993,107674,537.0,4.52
Canada,Potatoes,1993,107674,537.0,3.96
Canada,Potatoes,1993,107674,537.0,5.87
Canada,Potatoes,1993,107674,537.0,7.69
Canada,Soybeans,1993,26005,537.0,6.48
Canada,Soybeans,1993,26005,537.0,8.11
Canada,Soybeans,1993,26005,537.0,4.52
Canada,Soybeans,1993,26005,537.0,3.96
Canada,Soybeans,1993,26005,537.0,5.87
Canada,Soybeans,1993,26005,537.0,7.69
Canada,Wheat,1993,22027,537.0,6.48
Canada,Wheat,1993,22027,537.0,8.11
Canada,Wheat,1993,22027,537.0,4.52
Canada,Wheat,1993,22027,537.0,3.96
Canada,Wheat,1993,22027,537.0,5.87
Canada,Wheat,1993,22027,537.0,7.69
Canada,Maize,1994,73748,537.0,6.52
Canada,Maize,1994,73748,537.0,8.11
Canada,Maize,1994,73748,537.0,4.72
Canada,Maize,1994,73748,537.0,4.06
Canada,Maize,1994,73748,537.0,5.95
Canada,Maize,1994,73748,537.0,8.27
Canada,Potatoes,1994,112448,537.0,6.52
Canada,Potatoes,1994,112448,537.0,8.11
Canada,Potatoes,1994,112448,537.0,4.72
Canada,Potatoes,1994,112448,537.0,4.06
Canada,Potatoes,1994,112448,537.0,5.95
Canada,Potatoes,1994,112448,537.0,8.27
Canada,Soybeans,1994,27447,537.0,6.52
Canada,Soybeans,1994,27447,537.0,8.11
Canada,Soybeans,1994,27447,537.0,4.72
Canada,Soybeans,1994,27447,537.0,4.06
Canada,Soybeans,1994,27447,537.0,5.95
Canada,Soybeans,1994,27447,537.0,8.27
Canada,Wheat,1994,21275,537.0,6.52
Canada,Wheat,1994,21275,537.0,8.11
Canada,Wheat,1994,21275,537.0,4.72
Canada,Wheat,1994,21275,537.0,4.06
Canada,Wheat,1994,21275,537.0,5.95
Canada,Wheat,1994,21275,537.0,8.27
Canada,Maize,1995,72528,537.0,7.19
Canada,Maize,1995,72528,537.0,8.52
Canada,Maize,1995,72528,537.0,5.47
Canada,Maize,1995,72528,537.0,4.81
Canada,Maize,1995,72528,537.0,6.38
Canada,Maize,1995,72528,537.0,8.49
Canada,Potatoes,1995,107859,537.0,7.19
Canada,Potatoes,1995,107859,537.0,8.52
Canada,Potatoes,1995,107859,537.0,5.47
Canada,Potatoes,1995,107859,537.0,4.81
Canada,Potatoes,1995,107859,537.0,6.38
Canada,Potatoes,1995,107859,537.0,8.49
Canada,Soybeans,1995,27882,537.0,7.19
Canada,Soybeans,1995,27882,537.0,8.52
Canada,Soybeans,1995,27882,537.0,5.47
Canada,Soybeans,1995,27882,537.0,4.81
Canada,Soybeans,1995,27882,537.0,6.38
Canada,Soybeans,1995,27882,537.0,8.49
Canada,Wheat,1995,22467,537.0,7.19
Canada,Wheat,1995,22467,537.0,8.52
Canada,Wheat,1995,22467,537.0,5.47
Canada,Wheat,1995,22467,537.0,4.81
Canada,Wheat,1995,22467,537.0,6.38
Canada,Wheat,1995,22467,537.0,8.49
Canada,Maize,1996,69141,537.0,6.88
Canada,Maize,1996,69141,537.0,7.85
Canada,Maize,1996,69141,537.0,5.25
Canada,Maize,1996,69141,537.0,4.66
Canada,Maize,1996,69141,537.0,5.81
Canada,Maize,1996,69141,537.0,7.16
Canada,Potatoes,1996,112323,537.0,6.88
Canada,Potatoes,1996,112323,537.0,7.85
Canada,Potatoes,1996,112323,537.0,5.25
Canada,Potatoes,1996,112323,537.0,4.66
Canada,Potatoes,1996,112323,537.0,5.81
Canada,Potatoes,1996,112323,537.0,7.16
Canada,Soybeans,1996,25168,537.0,6.88
Canada,Soybeans,1996,25168,537.0,7.85
Canada,Soybeans,1996,25168,537.0,5.25
Canada,Soybeans,1996,25168,537.0,4.66
Canada,Soybeans,1996,25168,537.0,5.81
Canada,Soybeans,1996,25168,537.0,7.16
Canada,Wheat,1996,24304,537.0,6.88
Canada,Wheat,1996,24304,537.0,7.85
Canada,Wheat,1996,24304,537.0,5.25
Canada,Wheat,1996,24304,537.0,4.66
Canada,Wheat,1996,24304,537.0,5.81
Canada,Wheat,1996,24304,537.0,7.16
Canada,Maize,1997,68702,537.0,6.72
Canada,Maize,1997,68702,537.0,8.09
Canada,Maize,1997,68702,537.0,4.54
Canada,Maize,1997,68702,537.0,3.99
Canada,Maize,1997,68702,537.0,6.0
Canada,Maize,1997,68702,537.0,8.23
Canada,Potatoes,1997,111195,537.0,6.72
Canada,Potatoes,1997,111195,537.0,8.09
Canada,Potatoes,1997,111195,537.0,4.54
Canada,Potatoes,1997,111195,537.0,3.99
Canada,Potatoes,1997,111195,537.0,6.0
Canada,Potatoes,1997,111195,537.0,8.23
Canada,Soybeans,1997,25837,537.0,6.72
Canada,Soybeans,1997,25837,537.0,8.09
Canada,Soybeans,1997,25837,537.0,4.54
Canada,Soybeans,1997,25837,537.0,3.99
Canada,Soybeans,1997,25837,537.0,6.0
Canada,Soybeans,1997,25837,537.0,8.23
Canada,Wheat,1997,21285,537.0,6.72
Canada,Wheat,1997,21285,537.0,8.09
Canada,Wheat,1997,21285,537.0,4.54
Canada,Wheat,1997,21285,537.0,3.99
Canada,Wheat,1997,21285,537.0,6.0
Canada,Wheat,1997,21285,537.0,8.23
Canada,Maize,1998,80054,537.0,9.01
Canada,Maize,1998,80054,537.0,10.6
Canada,Maize,1998,80054,537.0,7.0
Canada,Maize,1998,80054,537.0,6.68
Canada,Maize,1998,80054,537.0,8.54
Canada,Maize,1998,80054,537.0,8.72
Canada,Potatoes,1998,112271,537.0,9.01
Canada,Potatoes,1998,112271,537.0,10.6
Canada,Potatoes,1998,112271,537.0,7.0
Canada,Potatoes,1998,112271,537.0,6.68
Canada,Potatoes,1998,112271,537.0,8.54
Canada,Potatoes,1998,112271,537.0,8.72
Canada,Soybeans,1998,27922,537.0,9.01
Canada,Soybeans,1998,27922,537.0,10.6
Canada,Soybeans,1998,27922,537.0,7.0
Canada,Soybeans,1998,27922,537.0,6.68
Canada,Soybeans,1998,27922,537.0,8.54
Canada,Soybeans,1998,27922,537.0,8.72
Canada,Wheat,1998,22550,537.0,9.01
Canada,Wheat,1998,22550,537.0,10.6
Canada,Wheat,1998,22550,537.0,7.0
Canada,Wheat,1998,22550,537.0,6.68
Canada,Wheat,1998,22550,537.0,8.54
Canada,Wheat,1998,22550,537.0,8.72
Canada,Maize,1999,79747,537.0,8.29
Canada,Maize,1999,79747,537.0,9.53
Canada,Maize,1999,79747,537.0,6.71
Canada,Maize,1999,79747,537.0,6.02
Canada,Maize,1999,79747,537.0,7.75
Canada,Maize,1999,79747,537.0,7.69
Canada,Potatoes,1999,110517,537.0,8.29
Canada,Potatoes,1999,110517,537.0,9.53
Canada,Potatoes,1999,110517,537.0,6.71
Canada,Potatoes,1999,110517,537.0,6.02
Canada,Potatoes,1999,110517,537.0,7.75
Canada,Potatoes,1999,110517,537.0,7.69
Canada,Soybeans,1999,27698,537.0,8.29
Canada,Soybeans,1999,27698,537.0,9.53
Canada,Soybeans,1999,27698,537.0,6.71
Canada,Soybeans,1999,27698,537.0,6.02
Canada,Soybeans,1999,27698,537.0,7.75
Canada,Soybeans,1999,27698,537.0,7.69
Canada,Wheat,1999,25971,537.0,8.29
Canada,Wheat,1999,25971,537.0,9.53
Canada,Wheat,1999,25971,537.0,6.71
Canada,Wheat,1999,25971,537.0,6.02
Canada,Wheat,1999,25971,537.0,7.75
Canada,Wheat,1999,25971,537.0,7.69
Central African Republic,Cassava,1990,28432,1342.0,25.42
Central African Republic,Maize,1990,7324,1342.0,25.42
Central African Republic,Plantains,1990,26154,1342.0,25.42
Central African Republic,Potatoes,1990,24509,1342.0,25.42
Central African Republic,Rice,1990,16729,1342.0,25.42
Central African Republic,Sorghum,1990,7772,1342.0,25.42
Central African Republic,Yams,1990,65714,1342.0,25.42
Central African Republic,Cassava,1991,33604,1342.0,25.45
Central African Republic,Maize,1991,8149,1342.0,25.45
Central African Republic,Plantains,1991,26576,1342.0,25.45
Central African Republic,Potatoes,1991,25714,1342.0,25.45
Central African Republic,Rice,1991,13375,1342.0,25.45
Central African Republic,Sorghum,1991,10088,1342.0,25.45
Central African Republic,Yams,1991,66582,1342.0,25.45
Central African Republic,Cassava,1992,34473,1342.0,24.81
Central African Republic,Maize,1992,9038,1342.0,24.81
Central African Republic,Plantains,1992,26667,1342.0,24.81
Central African Republic,Potatoes,1992,25813,1342.0,24.81
Central African Republic,Rice,1992,14516,1342.0,24.81
Central African Republic,Sorghum,1992,12618,1342.0,24.81
Central African Republic,Yams,1992,68421,1342.0,24.81
Central African Republic,Cassava,1993,34472,1342.0,25.14
Central African Republic,Maize,1993,9038,1342.0,25.14
Central African Republic,Plantains,1993,26987,1342.0,25.14
Central African Republic,Potatoes,1993,25833,1342.0,25.14
Central African Republic,Rice,1993,14514,1342.0,25.14
Central African Republic,Sorghum,1993,11576,1342.0,25.14
Central African Republic,Yams,1993,67058,1342.0,25.14
Central African Republic,Cassava,1994,30988,1342.0,25.39
Central African Republic,Maize,1994,8500,1342.0,25.39
Central African Republic,Plantains,1994,27143,1342.0,25.39
Central African Republic,Potatoes,1994,25785,1342.0,25.39
Central African Republic,Rice,1994,13201,1342.0,25.39
Central African Republic,Sorghum,1994,8020,1342.0,25.39
Central African Republic,Yams,1994,66667,1342.0,25.39
Central African Republic,Cassava,1995,28918,1342.0,25.5
Central African Republic,Maize,1995,8500,1342.0,25.5
Central African Republic,Plantains,1995,27448,1342.0,25.5
Central African Republic,Potatoes,1995,25725,1342.0,25.5
Central African Republic,Rice,1995,15214,1342.0,25.5
Central African Republic,Sorghum,1995,7343,1342.0,25.5
Central African Republic,Yams,1995,66667,1342.0,25.5
Central African Republic,Cassava,1996,29228,1342.0,25.32
Central African Republic,Maize,1996,8500,1342.0,25.32
Central African Republic,Plantains,1996,27693,1342.0,25.32
Central African Republic,Potatoes,1996,25676,1342.0,25.32
Central African Republic,Rice,1996,13200,1342.0,25.32
Central African Republic,Sorghum,1996,7835,1342.0,25.32
Central African Republic,Yams,1996,66038,1342.0,25.32
Central African Republic,Cassava,1997,30458,1342.0,25.69
Central African Republic,Maize,1997,9178,1342.0,25.69
